RouteName,Direction,Sequence,StopName
522路,上行,11,黄兴路周家嘴路
522路,上行,12,黄兴路控江路
522路,上行,13,延吉中路双阳路
522路,上行,14,营口路靖宇中路
522路,上行,15,营口路佳木斯路
522路,上行,16,营口路国顺东路
522路,上行,17,中原路翔殷路
522路,上行,18,中原路嫩江路
522路,上行,19,中原路国和路
522路,上行,20,中原路殷行路
522路,上行,21,包头路殷行路
522路,上行,22,闸殷路军工路
522路,上行,23,闸殷路军工路（闸殷路停车场)
522路,下行,1,杨家渡口
522路,下行,2,浦城路商城路
522路,下行,3,浦东南路东昌路
522路,下行,4,浦东南路浦东大道
522路,下行,5,浦东大道钱仓路
522路,下行,6,浦东大道源深路
522路,下行,7,浦东大道桃林路
522路,下行,8,浦东大道民生路
522路,下行,9,浦东大道北洋泾路
522路,下行,10,浦东大道歇浦路
522路,下行,11,黄兴路控江路
522路,下行,12,延吉中路双阳路
522路,下行,13,营口路靖宇中路
522路,下行,14,营口路佳木斯路
522路,下行,15,营口路国顺东路
522路,下行,16,中原路翔殷路
522路,下行,17,中原路嫩江路
522路,下行,18,中原路国和路
522路,下行,19,中原路殷行路
522路,下行,20,包头路殷行路
522路,下行,21,闸殷路军工路（闸殷停车场）
527路,上行,1,岭南路保德路
527路,上行,2,汾西路阳曲路
527路,上行,3,阳曲路保德路
527路,上行,4,岭南路景凤路
527路,上行,5,岭南路共康东路
527路,上行,6,一二八纪念路通河路
527路,上行,7,通河路共江路
527路,上行,8,通河路长江西路
527路,上行,9,呼玛路通河路
527路,上行,10,蕰川路联谊路
527路,上行,11,共富路蕰川路
527路,上行,12,共富路联泰路
527路,上行,13,共富路富长路
527路,上行,14,胡庄村
527路,上行,15,泰和西路盛新路
527路,上行,16,泰和西路潘泾路
527路,上行,17,泰和新城
527路,上行,18,顾太路泰和路
527路,上行,19,顾北路电台路
527路,上行,20,顾北路顾荻路
527路,上行,21,镜泊湖路沪太公路
527路,上行,22,镜泊湖路陆翔路
527路,上行,23,菊太路陆翔路
527路,上行,24,菊盛路宝安公路
527路,上行,25,韶山路黄海路
527路,上行,26,韶山路潘广路
527路,上行,27,潘广路陆翔路
527路,上行,28,鄱阳湖路陆翔路
527路,下行,1,岭南路保德路
527路,下行,2,岭南路景凤路
527路,下行,3,共和三村
527路,下行,4,岭南路共康东路
527路,下行,5,一二八纪念路通河路
527路,下行,6,通河路长江西路
527路,下行,7,通河路呼玛路
527路,下行,8,呼玛路共和新路
527路,下行,9,蕰川路联谊路
527路,下行,10,蕰川路泰和路
527路,下行,11,共富路蕰川路
527路,下行,12,共富路联泰路
527路,下行,13,共富路富长路
527路,下行,14,胡庄村
527路,下行,15,盛宅
527路,下行,16,泰和西路潘泾路
527路,下行,17,泰和新城
527路,下行,18,顾太路泰和路
527路,下行,19,顾北路电台路
527路,下行,20,顾北路顾荻路
527路,下行,21,镜泊湖路沪太公路
527路,下行,22,陆翔路镜泊湖路
527路,下行,23,菊太路菊盛路
527路,下行,24,菊盛路宝安公路
527路,下行,25,韶山路黄海路
527路,下行,26,韶山路潘广路
527路,下行,27,潘广路韶山路
527路,下行,28,潘广路陆翔路
527路,下行,29,鄱阳湖路陆翔路
528路,上行,1,曲阳新村
528路,上行,2,曲阳新村
528路,上行,3,曲阳路中山北二路
528路,上行,4,曲阳路中山北二路
528路,上行,5,大柏树(曲阳路)
528路,上行,6,大柏树曲阳路
528路,上行,7,汶水东路广纪路
528路,上行,8,汶水东路广纪路
528路,上行,9,汶水东路水电路
528路,上行,10,汶水东路水电路
528路,上行,11,汶水东路凉城路
528路,上行,12,汶水东路凉城路
528路,上行,13,汶水路粤秀路
528路,上行,14,汶水路粤秀路
528路,上行,15,汶水路寿阳路
528路,上行,16,汶水路寿阳路
528路,上行,17,共和新路汶水路
528路,上行,18,共和新路汶水路
528路,上行,19,共和新路江场路
528路,上行,20,共和新路江场路
528路,上行,21,江场西路万荣路
528路,上行,22,江场西路万荣路
528路,上行,23,江场西路江场三路
528路,上行,24,江场西路江场三路
528路,上行,25,江场西路原平路
528路,上行,26,江场西路原平路
528路,上行,27,少年村路场中路
528路,上行,28,少年村路场中路
528路,上行,29,少年村路
528路,上行,30,少年村路
528路,上行,31,场中路守仁桥街
528路,上行,32,场中路守仁桥街
528路,上行,33,沪太路场中路
528路,上行,34,沪太路场中路
528路,上行,35,沪太路环镇北路
528路,上行,36,沪太路环镇北路
528路,上行,37,沪太路上大路
528路,上行,38,沪太路上大路
528路,上行,39,沪太路锦秋路
528路,上行,40,沪太路锦秋路
528路,上行,41,东方国贸
528路,上行,42,东方国贸
528路,上行,43,塘桥（沪太路）
528路,上行,44,塘桥（沪太路）
528路,上行,45,沪太路顾陈路
528路,上行,46,沪太路顾陈路
528路,上行,47,沪太公路陈富路
528路,上行,48,沪太路陈富路
528路,上行,49,沪太路宝安公路
528路,上行,50,沪太路宝安公路
528路,上行,51,刘行
528路,上行,52,宝安公路菊泉街
528路,上行,53,陆翔路菊太路
528路,上行,54,陆翔路菊太路
528路,上行,55,菊太路陆翔路
528路,上行,56,菊太路陆翔路
528路,上行,57,菊盛路宝安公路
528路,上行,58,菊盛路（沙浦河）
528路,下行,1,曲阳新村
528路,下行,2,曲阳新村
528路,下行,3,曲阳路中山北二路
528路,下行,4,曲阳路中山北二路
528路,下行,5,大柏树(曲阳路)
528路,下行,6,大柏树曲阳路
528路,下行,7,汶水东路广纪路
528路,下行,8,汶水东路广纪路
528路,下行,9,汶水东路水电路
528路,下行,10,汶水东路水电路
528路,下行,11,汶水东路凉城路
528路,下行,12,汶水东路凉城路
528路,下行,13,汶水路粤秀路
528路,下行,14,汶水路粤秀路
528路,下行,15,汶水路寿阳路
528路,下行,16,汶水路寿阳路
528路,下行,17,共和新路汶水路
528路,下行,18,共和新路汶水路
528路,下行,19,江场西路共和新路
528路,下行,20,江场西路共和新路
528路,下行,21,江场西路万荣路
528路,下行,22,江场西路万荣路
528路,下行,23,江场西路江场三路
528路,下行,24,江场西路江场三路
528路,下行,25,江场西路原平路
528路,下行,26,江场西路原平路
528路,下行,27,少年村路场中路
528路,下行,28,少年村路场中路
528路,下行,29,少年村路
528路,下行,30,少年村路
528路,下行,31,场中路守仁桥街
528路,下行,32,场中路守仁桥街
528路,下行,33,沪太路场中路
528路,下行,34,沪太路场中路
528路,下行,35,沪太路环镇北路
528路,下行,36,沪太路环镇北路
528路,下行,37,沪太路上大路
528路,下行,38,沪太路上大路
528路,下行,39,沪太路锦秋路
528路,下行,40,沪太路锦秋路
528路,下行,41,东方国贸
528路,下行,42,东方国贸
528路,下行,43,塘桥（沪太路）
528路,下行,44,塘桥（沪太路）
528路,下行,45,沪太公路顾陈路
528路,下行,46,沪太公路顾陈路
528路,下行,47,沪太路顾北路
528路,下行,48,沪太公路顾北路
528路,下行,49,宝安公路菊泉街
528路,下行,50,刘行
528路,下行,51,菊盛路宝安公路
528路,下行,52,菊盛路（沙浦河）
52路,上行,1,塘沽路乍浦路
52路,上行,2,海宁路吴淞路
52路,上行,3,四川北路武进路
52路,上行,4,四川北路东宝兴路
52路,上行,5,四川北路横浜桥
52路,上行,6,四川北路山阴路
52路,上行,7,鲁迅公园
52路,上行,8,西体育会路大连西路
52路,上行,9,上农新村
52路,上行,10,大柏树（中山北一路）
52路,上行,11,逸仙路纪念路
52路,上行,12,江湾（逸仙路）
52路,上行,13,逸仙路三门路
52路,上行,14,逸仙路安汾路
52路,上行,15,高境庙
52路,上行,16,逸仙路求新路
52路,上行,17,马桥（逸仙路）
52路,上行,18,长江南路何家湾路
52路,上行,19,长江南路西塘桥
52路,上行,20,长逸路淞肇路
52路,上行,21,长逸路淞良路
52路,上行,22,淞南路长逸路
52路,上行,23,淞南路淞发路
52路,上行,24,淞发路淞良路
52路,上行,25,淞发路淞肇路
52路,上行,26,淞肇路长江南路
52路,上行,27,长江路长江南路
52路,上行,28,吴淞煤气厂
52路,下行,1,塘沽路乍浦路
52路,下行,2,四川北路虬江路
52路,下行,3,四川北路横浜桥
52路,下行,4,鲁迅公园
52路,下行,5,虹口足球场
52路,下行,6,西体育会路大连西路
52路,下行,7,上农新村
52路,下行,8,大柏树（逸仙路）
52路,下行,9,逸仙路纪念路
52路,下行,10,江湾（逸仙路）
52路,下行,11,逸仙路场中路
52路,下行,12,逸仙路三门路
52路,下行,13,逸仙路安汾路
52路,下行,14,高境庙
52路,下行,15,马桥（逸仙路）
52路,下行,16,长江南路何家湾路
52路,下行,17,长江南路西塘桥
52路,下行,18,长逸路淞肇路
52路,下行,19,长逸路淞良路
52路,下行,20,淞南路长逸路
52路,下行,21,淞南路淞发路
52路,下行,22,淞南四村
52路,下行,23,吴淞煤气厂
537路,上行,1,老西门
537路,上行,2,西藏南路淮海东路
537路,上行,3,人民广场福州路
537路,上行,4,天目东路浙江北路
537路,上行,5,中兴路鸿兴路
537路,上行,6,西江湾路同心路
537路,上行,7,虹口足球场
537路,上行,8,上农新村
537路,上行,9,大柏树中山北一路
537路,上行,10,逸仙路纪念路
537路,上行,11,仁德路逸仙路
537路,上行,12,武东路吉浦路
537路,上行,13,武川路武东路
537路,上行,14,政立路武川路
537路,上行,15,政立路国定路
537路,上行,16,政立路市光路
537路,上行,17,长海路黑山路
537路,上行,18,长海医院
537路,上行,19,中原路国和路
537路,上行,20,中原路市光路
537路,上行,21,中原路开鲁路
537路,上行,22,开鲁路包头路
537路,上行,23,开鲁路白城路
537路,下行,1,老西门
537路,下行,2,西藏南路淮海东路
537路,下行,3,人民广场广东路
537路,下行,4,西藏中路北京东路
537路,下行,5,天目东路陕西北路
537路,下行,6,宝山路鸿兴路
537路,下行,7,东江湾路同心路
537路,下行,8,虹口足球场
537路,下行,9,上农新村
537路,下行,10,新华一村
537路,下行,11,大柏树逸仙路
537路,下行,12,逸仙路纪念路
537路,下行,13,仁德路逸仙路
537路,下行,14,武东路吉浦路
537路,下行,15,武川路武东路
537路,下行,16,政立路武川路
537路,下行,17,政立路国定路
537路,下行,18,政立路市光路
537路,下行,19,长海路黑山路
537路,下行,20,长海医院
537路,下行,21,中原路国和路
537路,下行,22,中原路市光路
537路,下行,23,市光路包头路
537路,下行,24,市光路白城路
537路,下行,25,开鲁路白城路
538路,上行,1,松潘路杨树浦路
538路,上行,2,宁国路平凉路
538路,上行,3,宁国路河间路
538路,上行,4,黄兴路长阳路
538路,上行,5,黄兴路控江路
538路,上行,6,控江新村
538路,上行,7,黄兴路桥
538路,上行,8,黄兴路国顺路
538路,上行,9,五角场（黄兴路）
538路,上行,10,五角场（淞沪路）
538路,上行,11,淞沪路政立路
538路,上行,12,政立路市光路
538路,上行,13,长海路黑山路
538路,上行,14,长海医院
538路,上行,15,中原路民星路
538路,上行,16,中原路市光路
538路,上行,17,中原路开鲁路
538路,上行,18,中原路殷行路
538路,上行,19,殷行路闸殷路
538路,上行,20,殷行路新江湾城
538路,上行,21,殷行路江湾城路
538路,上行,22,国浩路政和路
538路,上行,23,淞沪路殷行路
538路,下行,1,松潘路杨树浦路
538路,下行,2,宁国路平凉路
538路,下行,3,宁国路河间路
538路,下行,4,黄兴路长阳路
538路,下行,5,黄兴路控江路
538路,下行,6,控江新村
538路,下行,7,黄兴路桥
538路,下行,8,黄兴路国顺路
538路,下行,9,五角场（淞沪路）
538路,下行,10,淞沪路政立路
538路,下行,11,政立路国和路
538路,下行,12,长海路黑山路
538路,下行,13,长海医院
538路,下行,14,中原路民星路
538路,下行,15,中原路市光路
538路,下行,16,中原路开鲁路
538路,下行,17,中原路殷行路
538路,下行,18,殷行路闸殷路
538路,下行,19,殷行路政悦路
538路,下行,20,殷行路江湾城路
538路,下行,21,殷行路淞沪路
538路,下行,22,淞沪路殷行路
547路,上行,1,赤峰路地铁站
547路,上行,2,广灵二路广灵一路
547路,上行,3,水电路广灵二路
547路,上行,4,广中路水电路
547路,上行,5,广中路广粤路
547路,上行,6,广中路平型关路
547路,上行,7,共和新路广中路
547路,上行,8,大宁路万荣路
547路,上行,9,大宁路运城路
547路,上行,10,宜川路沪太路
547路,上行,11,新村路子长路
547路,上行,12,志丹路新村路
547路,上行,13,灵石路平利路
547路,上行,14,灵石路新村路
547路,上行,15,大华一路新沪路
547路,上行,16,大华路大华一路
547路,上行,17,大华二路真华路
547路,上行,18,大华行知公园
547路,上行,19,真华路华灵路
547路,上行,20,真华路汶水路
547路,上行,21,真华路华和路
547路,上行,22,华和路真北路
547路,上行,23,真北路环镇南路
547路,上行,24,环镇南路真大路
547路,上行,25,环镇南路真朋路
547路,下行,1,赤峰路地铁站
547路,下行,2,广灵二路广灵一路
547路,下行,3,水电路广灵二路
547路,下行,4,水电路广中路
547路,下行,5,广中路广粤路
547路,下行,6,广中路平型关路
547路,下行,7,共和新路大宁路
547路,下行,8,大宁路万荣路
547路,下行,9,大宁路运城路
547路,下行,10,宜川路沪太路
547路,下行,11,新村路子长路
547路,下行,12,志丹路新村路
547路,下行,13,平利路西乡路
547路,下行,14,灵石路新村路
547路,下行,15,新沪路新村路
547路,下行,16,大华一路新沪路
547路,下行,17,大华路大华一路
547路,下行,18,大华二路真华路
547路,下行,19,大华行知公园
547路,下行,20,真华路华灵路
547路,下行,21,真华路汶水路
547路,下行,22,真华路华和路
547路,下行,23,华和路真北路
547路,下行,24,华和路真大路
547路,下行,25,真大路华和路
547路,下行,26,环镇南路真朋路
548路,上行,1,延安西路华山路
548路,上行,2,华山路乌鲁木齐中路
548路,上行,3,华山路长乐路
548路,上行,4,复兴西路华山路
548路,上行,5,永福路湖南路
548路,上行,6,吴兴路淮海中路
548路,上行,7,吴兴路衡山路
548路,上行,8,徐家汇
548路,上行,9,虹桥路宜山路
548路,上行,10,吴中东路凯旋路
548路,上行,11,西区汽车站
548路,上行,12,吴中路张虹路
548路,上行,13,吴中路姚虹路
548路,上行,14,古北新城
548路,上行,15,虹桥镇
548路,上行,16,莲花路环镇南路
548路,上行,17,莲花路宜山路
548路,上行,18,莲花路田林路
548路,上行,19,莲花路漕宝路
548路,上行,20,东兰路莲花路
548路,上行,21,东兰路万源路
548路,上行,22,东兰新城
548路,上行,23,平吉新村
548路,上行,24,平吉一村
548路,上行,25,虹莘路姚家浜路
548路,上行,26,东兰路龙茗路
548路,下行,1,延安西路华山路
